alpha,max_thickness,chord_at_max_thickness,max_camber,chord_at_max_camber,reynolds_no,CL,CD
-9.0,24.0,29.7,2.0,40.0,50000,-0.3179,0.13792
19.0,18.0,30.0,4.0,40.0,1000000,1.555,0.09291
5.5,24.0,29.7,2.0,40.0,1000000,0.5093,0.01026
11.5,15.0,30.0,2.0,40.0,1000000,1.3498,0.01847
6.5,24.0,29.7,2.0,40.0,100000,1.1616,0.03232
16.5,15.0,29.5,2.0,39.6,200000,1.3387,0.0676
-9.25,12.0,29.9,1.0,40.0,1000000,-0.9445,0.01446
1.25,18.0,30.0,4.0,40.0,100000,0.6634,0.02176
6.5,21.0,30.0,0.0,0.0,1000000,0.6829,0.00983
15.75,18.0,30.0,0.0,0.0,1000000,1.3869,0.03198
5.25,12.0,29.9,1.0,40.0,200000,0.7246,0.01258
-13.5,12.0,30.0,0.0,0.0,200000,-1.0148,0.06593
-3.0,11.0,29.5,2.5,39.6,200000,-0.123,0.01407
-5.5,8.0,30.0,1.0,40.0,1000000,-0.535,0.01011
2.75,12.0,30.0,0.0,0.0,1000000,0.2938,0.00623
7.5,24.0,30.0,0.0,0.0,200000,0.7701,0.02103
7.0,10.0,29.9,2.0,40.0,1000000,0.982,0.01197
4.25,15.0,29.5,2.0,39.6,50000,0.5249,0.04297
7.5,12.0,30.1,6.0,39.6,100000,1.3734,0.02977
-1.5,21.0,30.0,4.0,40.0,1000000,0.3068,0.00892
11.75,18.0,30.0,4.0,40.0,1000000,1.5151,0.02091
18.0,15.0,30.0,0.0,0.0,1000000,1.3704,0.06405
-3.5,10.0,29.9,1.0,50.0,1000000,-0.2505,0.0072
-4.5,9.0,30.9,0.0,0.0,200000,-0.5576,0.01361
7.25,12.0,30.0,0.0,0.0,100000,0.7836,0.02464
10.25,10.0,29.9,1.0,50.0,200000,1.0951,0.03919
7.25,8.0,30.0,1.0,40.0,100000,0.8532,0.03475
6.5,12.0,30.0,4.0,40.0,200000,1.1562,0.01486
18.25,12.0,30.0,2.0,40.0,1000000,1.5328,0.07268
15.75,9.0,29.3,6.0,39.6,1000000,1.5449,0.06932
13.0,9.0,29.3,6.0,39.6,1000000,1.5418,0.03824
4.0,10.0,29.9,1.0,50.0,1000000,0.59,0.00752
-6.5,8.0,29.9,2.0,40.0,50000,-0.4754,0.07928
-5.0,12.2,22.5,0.0,0.0,200000,-0.6114,0.01569
14.75,18.0,30.0,0.0,0.0,200000,1.1782,0.04389
-8.5,10.0,30.0,0.0,0.0,200000,-0.8824,0.0283
-6.0,8.0,30.0,0.0,0.0,200000,-0.6455,0.01954
-6.25,12.2,22.5,0.0,0.0,50000,-0.7032,0.03923
9.25,9.0,30.9,0.0,0.0,200000,0.8856,0.0382
1.5,18.0,30.0,0.0,0.0,200000,0.1571,0.01234
-2.5,14.0,29.5,2.0,39.6,100000,-0.1778,0.01962
3.25,11.0,29.5,2.5,39.6,50000,0.434,0.03524
-16.5,24.0,29.4,4.0,40.0,1000000,-0.9615,0.03064
2.75,14.0,29.5,2.0,39.6,50000,0.3943,0.03658
-10.75,24.0,29.4,4.0,40.0,100000,-0.8728,0.05674
-12.5,12.0,30.1,6.0,39.6,1000000,-0.2381,0.12675
-8.0,18.0,30.0,0.0,0.0,50000,-0.8647,0.04386
10.0,12.0,30.0,0.0,0.0,200000,1.0067,0.02966
11.75,21.0,30.0,2.0,40.0,1000000,1.313,0.01901
-12.25,15.0,30.0,0.0,0.0,100000,-1.0894,0.05164
-5.75,24.0,29.7,2.0,40.0,50000,-0.9549,0.05829
13.0,10.0,29.9,2.0,40.0,200000,1.1572,0.06742
7.0,12.0,30.0,0.0,0.0,1000000,0.8267,0.01095
-6.5,21.0,30.0,4.0,40.0,1000000,-0.2268,0.00994
-3.25,21.0,30.0,4.0,40.0,200000,0.1225,0.01567
1.0,15.0,30.0,0.0,0.0,50000,0.2042,0.03039
-1.5,10.0,29.9,1.0,50.0,50000,-0.0796,0.01776
15.5,12.0,30.1,6.0,39.6,1000000,1.7084,0.05801
6.0,15.0,30.9,4.0,40.2,100000,1.0654,0.02365
3.75,10.0,29.9,1.0,50.0,1000000,0.5668,0.00719
13.5,10.0,29.9,2.0,40.0,1000000,1.5013,0.02585
6.25,11.0,29.5,2.5,39.6,50000,0.8849,0.03323
9.5,12.0,30.0,2.0,40.0,100000,1.1314,0.03206
11.75,15.0,30.0,2.0,40.0,1000000,1.3642,0.01917
-5.75,12.0,30.0,0.0,0.0,200000,-0.6785,0.01455
-7.75,15.0,30.9,4.0,40.2,1000000,-0.3223,0.0101
12.25,21.0,30.0,0.0,0.0,100000,1.1248,0.03992
-2.0,24.0,30.0,0.0,0.0,200000,-0.202,0.01535
-8.25,18.0,30.0,0.0,0.0,100000,-0.966,0.02658
-14.75,12.2,22.5,0.0,0.0,200000,-1.0665,0.07558
-8.75,24.0,30.0,0.0,0.0,100000,-1.1508,0.03406
-7.0,10.0,29.9,1.0,50.0,200000,-0.6745,0.02228
6.75,18.0,30.0,4.0,40.0,100000,1.1309,0.02792
6.75,24.0,30.0,0.0,0.0,1000000,0.6693,0.01048
11.0,12.2,22.5,0.0,0.0,1000000,1.1969,0.0151
14.75,15.0,30.9,4.0,40.2,1000000,1.5343,0.03353
19.0,9.0,29.3,6.0,39.6,1000000,1.5201,0.12102
-1.75,10.0,30.0,0.0,0.0,200000,-0.2921,0.00912
10.75,18.0,30.0,2.0,40.0,1000000,1.2835,0.016
-13.5,21.0,30.0,2.0,40.0,200000,-1.0729,0.03486
5.0,12.0,29.9,1.0,40.0,50000,0.6955,0.02641
4.25,14.0,29.5,2.0,39.6,200000,0.7567,0.01243
-1.75,8.0,30.0,0.0,0.0,100000,-0.1253,0.01247
-0.75,12.0,30.0,0.0,0.0,1000000,-0.0806,0.00546
-7.75,18.0,30.0,0.0,0.0,200000,-0.9529,0.01919
-9.0,9.0,30.9,0.0,0.0,50000,-0.5693,0.10116
-3.25,12.0,30.1,6.0,39.6,100000,0.125,0.03333
5.5,12.2,22.5,0.0,0.0,200000,0.6546,0.01635
-10.25,24.0,30.0,0.0,0.0,100000,-1.1753,0.03691
-3.75,21.0,30.0,2.0,40.0,50000,-0.5992,0.04322
-5.25,8.0,29.9,2.0,40.0,50000,-0.4272,0.04311
12.75,15.0,30.0,0.0,0.0,100000,1.1063,0.05695
-19.75,21.0,30.0,4.0,40.0,1000000,-0.9805,0.08344
2.0,8.0,30.0,1.0,40.0,50000,0.1765,0.01896
4.5,9.0,30.9,0.0,0.0,1000000,0.554,0.00878
16.0,15.0,29.5,2.0,39.6,200000,1.3313,0.06264
12.75,24.0,29.7,2.0,40.0,1000000,1.247,0.02582
0.25,18.0,30.0,4.0,40.0,100000,0.4349,0.02184
7.5,24.0,30.0,0.0,0.0,100000,1.021,0.03241
1.25,15.0,30.9,4.0,40.2,1000000,0.505,0.00685
-12.25,21.0,30.0,0.0,0.0,1000000,-1.2076,0.01796
-2.75,8.0,30.0,1.0,40.0,50000,-0.1494,0.01674
-3.75,21.0,30.0,0.0,0.0,50000,-0.7521,0.04079
2.25,18.0,30.0,0.0,0.0,50000,0.5778,0.03294
4.25,12.0,30.0,0.0,0.0,1000000,0.4588,0.00756
-10.25,10.0,29.9,2.0,40.0,200000,-0.5144,0.10664
-3.5,24.0,30.0,0.0,0.0,200000,-0.3481,0.016
4.25,18.0,30.0,4.0,40.0,50000,0.3585,0.07154
11.25,12.0,30.0,0.0,0.0,200000,1.0773,0.03842
-8.75,10.0,29.9,2.0,40.0,200000,-0.6276,0.05395
-7.75,8.0,29.9,2.0,40.0,200000,-0.5179,0.07533
-3.5,18.0,30.0,2.0,40.0,50000,-0.5615,0.03419
-14.75,12.0,30.0,2.0,40.0,1000000,-1.2667,0.02608
-8.25,24.0,29.4,4.0,40.0,200000,-0.5098,0.02441
4.25,12.0,30.0,4.0,40.0,200000,0.939,0.0128
13.5,9.0,29.3,6.0,39.6,50000,1.4328,0.08768
-8.0,10.0,30.0,0.0,0.0,1000000,-0.8794,0.01281
-6.25,24.0,29.4,4.0,40.0,200000,-0.26,0.02032
5.25,21.0,30.0,4.0,40.0,50000,0.2285,0.09493
-12.75,15.0,30.9,4.0,40.2,1000000,-0.8837,0.02125
6.0,12.0,30.0,2.0,40.0,1000000,0.9016,0.00945
-6.25,24.0,29.7,2.0,40.0,50000,-0.9857,0.0586
0.75,15.0,30.9,4.0,40.2,100000,0.6036,0.01951
3.75,10.0,29.9,2.0,40.0,50000,0.5894,0.03012
1.5,8.0,29.9,2.0,40.0,1000000,0.4108,0.00501
11.0,15.0,30.0,2.0,40.0,100000,1.1941,0.034
-0.5,10.0,29.9,1.0,50.0,50000,-0.0521,0.01779
6.75,21.0,30.0,4.0,40.0,1000000,1.1308,0.01112
-5.25,9.0,30.9,0.0,0.0,100000,-0.6042,0.0199
-13.25,10.0,30.0,0.0,0.0,1000000,-1.331,0.025
-1.75,8.0,30.0,0.0,0.0,50000,-0.1157,0.01641
8.25,12.0,30.1,6.0,39.6,50000,0.7611,0.11176
8.5,24.0,30.0,0.0,0.0,100000,1.1571,0.03335
-8.75,12.0,30.0,2.0,40.0,1000000,-0.7542,0.01336
15.0,21.0,30.0,4.0,40.0,200000,1.4493,0.05227
10.0,15.0,30.9,4.0,40.2,50000,0.6806,0.10372
15.75,15.0,30.0,2.0,40.0,100000,1.1065,0.09902
8.5,15.0,29.5,2.0,39.6,100000,1.096,0.02398
11.25,15.0,30.0,2.0,40.0,100000,1.2036,0.0353
-3.0,12.0,29.9,1.0,40.0,100000,-0.3718,0.01528
-3.0,10.0,29.9,2.0,40.0,200000,-0.1855,0.01293
1.25,10.0,29.9,1.0,50.0,1000000,0.2487,0.00492
10.25,15.0,30.0,0.0,0.0,200000,1.0128,0.02539
1.25,14.0,29.5,2.0,39.6,200000,0.4388,0.01109
1.25,12.0,29.9,1.0,40.0,1000000,0.2538,0.00549
-11.5,9.0,30.9,0.0,0.0,1000000,-1.1545,0.02177
8.25,8.0,30.0,1.0,40.0,1000000,0.995,0.01421
3.0,12.0,30.1,6.0,39.6,200000,0.982,0.01306
-10.0,18.0,30.0,0.0,0.0,200000,-1.0163,0.02292
-6.75,24.0,29.7,2.0,40.0,200000,-0.4665,0.02043
-1.5,18.0,30.0,4.0,40.0,200000,0.3098,0.01358
-13.5,12.0,30.0,0.0,0.0,1000000,-1.3281,0.02416
11.5,12.0,29.9,1.0,40.0,100000,1.1039,0.0578
-2.0,10.0,29.9,1.0,50.0,200000,-0.2033,0.01005
12.25,15.0,30.0,2.0,40.0,200000,1.2301,0.03472
-14.75,24.0,29.4,4.0,40.0,200000,-1.028,0.04333
4.5,24.0,30.0,0.0,0.0,200000,0.4452,0.01679
-0.75,12.0,30.1,6.0,39.6,100000,0.4773,0.02438
14.0,14.0,29.5,2.0,39.6,100000,1.3022,0.05963
-5.0,18.0,30.0,0.0,0.0,100000,-0.7748,0.02186
14.75,9.0,29.3,6.0,39.6,1000000,1.5603,0.05495
10.25,12.0,30.1,6.0,39.6,100000,1.5975,0.03009
0.0,12.0,29.9,1.0,40.0,100000,0.1566,0.01672
18.0,15.0,29.5,2.0,39.6,200000,1.3339,0.08656
-10.0,21.0,30.0,2.0,40.0,100000,-1.0619,0.0382
-7.25,12.2,22.5,0.0,0.0,1000000,-0.8588,0.01072
-13.75,18.0,30.0,2.0,40.0,1000000,-1.2445,0.02026
17.75,12.0,30.0,0.0,0.0,1000000,1.288,0.08075
-9.5,12.0,30.1,6.0,39.6,1000000,-0.364,0.01502
-7.0,8.0,30.0,0.0,0.0,50000,-0.7211,0.05075
3.25,12.0,29.9,1.0,40.0,1000000,0.4752,0.00651
3.5,12.0,30.0,0.0,0.0,50000,0.503,0.02279
-1.5,10.0,29.9,1.0,50.0,1000000,-0.0385,0.00543
-6.75,10.0,30.0,0.0,0.0,200000,-0.7276,0.01954
9.25,12.0,30.0,4.0,40.0,200000,1.3283,0.02069
11.75,12.0,30.0,2.0,40.0,50000,1.0357,0.08206
8.25,21.0,30.0,2.0,40.0,100000,1.1017,0.02867
-3.0,15.0,30.9,4.0,40.2,200000,0.0966,0.01478
10.25,15.0,30.9,4.0,40.2,1000000,1.3519,0.01531
4.25,15.0,30.0,0.0,0.0,50000,0.6208,0.02729
-6.5,18.0,30.0,4.0,40.0,100000,-0.4633,0.0352
4.25,15.0,30.0,2.0,40.0,1000000,0.7077,0.00757
-4.25,15.0,30.0,2.0,40.0,50000,-0.5091,0.03025
0.5,18.0,30.0,2.0,40.0,50000,0.2907,0.0431
-17.5,12.0,29.9,1.0,40.0,1000000,-1.3179,0.06252
0.25,10.0,30.0,0.0,0.0,200000,0.0607,0.01
-1.0,9.0,30.9,0.0,0.0,50000,-0.0393,0.01739
-3.75,9.0,30.9,0.0,0.0,100000,-0.505,0.01356
-1.0,12.0,30.0,4.0,40.0,1000000,0.3734,0.00697
3.0,15.0,30.9,4.0,40.2,1000000,0.8209,0.00758
-9.75,18.0,30.0,2.0,40.0,200000,-0.9936,0.026
4.25,15.0,29.5,2.0,39.6,100000,0.7669,0.01857
15.75,11.0,29.5,2.5,39.6,200000,1.1109,0.09501
1.5,10.0,29.9,1.0,50.0,1000000,0.2746,0.00507
0.0,9.0,29.3,6.0,39.6,1000000,0.679,0.007
6.5,10.0,30.0,0.0,0.0,1000000,0.7402,0.01078
-2.5,24.0,29.4,4.0,40.0,200000,0.1261,0.01677
-5.75,9.0,30.9,0.0,0.0,1000000,-0.7112,0.0099
-3.75,11.0,29.5,2.5,39.6,50000,-0.3913,0.02943
-2.0,10.0,30.0,0.0,0.0,200000,-0.3143,0.00915
-17.75,24.0,29.4,4.0,40.0,1000000,-1.0117,0.04193
17.0,24.0,29.4,4.0,40.0,200000,1.3227,0.06489
5.0,24.0,29.4,4.0,40.0,100000,0.6462,0.04404
1.25,15.0,30.0,2.0,40.0,50000,0.1971,0.03509
3.5,10.0,29.9,1.0,50.0,200000,0.543,0.01
3.25,12.0,30.0,4.0,40.0,200000,0.8345,0.01191
4.25,24.0,29.7,2.0,40.0,1000000,0.3813,0.00977
11.5,15.0,30.0,2.0,40.0,200000,1.2056,0.03028
8.75,24.0,30.0,0.0,0.0,100000,1.1506,0.03405
-12.5,15.0,29.5,2.0,39.6,200000,-0.9983,0.04024
-11.25,15.0,30.0,0.0,0.0,1000000,-1.1862,0.01665
-6.0,18.0,30.0,0.0,0.0,50000,-0.7947,0.03608
2.25,18.0,30.0,4.0,40.0,100000,0.7237,0.02255
11.75,10.0,30.0,0.0,0.0,1000000,1.2313,0.01929
-7.25,9.0,30.9,0.0,0.0,200000,-0.7791,0.02385
-13.25,14.0,29.5,2.0,39.6,1000000,-1.1965,0.0206
7.75,15.0,30.0,2.0,40.0,200000,1.0447,0.01664
13.5,24.0,30.0,0.0,0.0,1000000,1.2187,0.02313
-8.25,21.0,30.0,4.0,40.0,1000000,-0.4137,0.01088
15.75,21.0,30.0,4.0,40.0,200000,1.4401,0.06092
0.75,15.0,29.5,2.0,39.6,1000000,0.3244,0.00649
1.25,15.0,29.5,2.0,39.6,50000,0.1927,0.03527
-6.25,18.0,30.0,4.0,40.0,50000,-0.63,0.06908
-0.75,8.0,30.0,0.0,0.0,200000,-0.0661,0.00851
0.5,10.0,29.9,2.0,40.0,200000,0.3453,0.0091
5.75,8.0,29.9,2.0,40.0,1000000,0.8465,0.01104
6.0,8.0,30.0,1.0,40.0,50000,0.7383,0.03063
3.5,15.0,30.0,2.0,40.0,50000,0.4503,0.04093
11.75,12.0,30.0,4.0,40.0,200000,1.3601,0.03722
11.5,15.0,29.5,2.0,39.6,200000,1.2147,0.02957
2.0,18.0,30.0,4.0,40.0,1000000,0.6917,0.00788
-1.25,8.0,29.9,2.0,40.0,200000,0.0318,0.00928
2.5,21.0,30.0,0.0,0.0,100000,0.3309,0.0241
-1.25,18.0,30.0,4.0,40.0,100000,0.2385,0.0236
14.25,18.0,30.0,2.0,40.0,100000,1.3098,0.05006
-15.25,18.0,30.0,2.0,40.0,1000000,-1.2469,0.02442
0.75,9.0,29.3,6.0,39.6,1000000,0.7556,0.00709
7.25,12.0,30.0,0.0,0.0,200000,0.7919,0.01844
9.75,24.0,29.4,4.0,40.0,50000,0.266,0.13538
-2.25,10.0,30.0,0.0,0.0,1000000,-0.2347,0.00572
-8.5,12.0,29.9,1.0,40.0,50000,-0.6975,0.06418
-4.5,9.0,30.9,0.0,0.0,1000000,-0.5537,0.00878
-4.5,18.0,30.0,0.0,0.0,200000,-0.5334,0.01533
10.75,9.0,30.9,0.0,0.0,200000,0.867,0.05261
13.5,9.0,30.9,0.0,0.0,1000000,1.2026,0.03162
13.0,8.0,30.0,1.0,40.0,1000000,1.2812,0.03797
-3.0,14.0,29.5,2.0,39.6,100000,-0.2584,0.0202
-7.5,8.0,30.0,1.0,40.0,1000000,-0.7214,0.01326
11.75,12.0,30.0,0.0,0.0,100000,0.7898,0.08703
-4.25,10.0,30.0,0.0,0.0,1000000,-0.492,0.00814
13.25,15.0,30.0,2.0,40.0,100000,1.3079,0.04895
-5.25,10.0,29.9,1.0,50.0,200000,-0.5227,0.01635
11.5,15.0,30.0,2.0,40.0,50000,1.2207,0.05537
0.25,9.0,30.9,0.0,0.0,1000000,0.0234,0.00423
-3.0,8.0,30.0,1.0,40.0,100000,-0.2854,0.01274
-6.75,9.0,29.3,6.0,39.6,200000,-0.1741,0.08144
2.75,21.0,30.0,0.0,0.0,50000,0.6416,0.04214
14.0,18.0,30.0,2.0,40.0,200000,1.2765,0.04331
-6.75,8.0,30.0,1.0,40.0,1000000,-0.6526,0.01159
-3.25,12.0,30.0,2.0,40.0,100000,-0.324,0.01868
-0.75,15.0,30.0,2.0,40.0,1000000,0.1625,0.00668
15.5,24.0,30.0,0.0,0.0,1000000,1.2899,0.03301
4.5,24.0,29.4,4.0,40.0,200000,0.8891,0.0197
18.0,24.0,29.7,2.0,40.0,200000,1.2243,0.06903
-16.5,24.0,29.7,2.0,40.0,200000,-1.077,0.05175
-4.25,18.0,30.0,4.0,40.0,100000,-0.1699,0.02957
0.25,8.0,30.0,1.0,40.0,100000,0.0402,0.01215
7.75,21.0,30.0,4.0,40.0,1000000,1.2165,0.01221
10.25,9.0,30.9,0.0,0.0,200000,0.9028,0.04579
1.0,18.0,30.0,2.0,40.0,200000,0.3339,0.01243
-14.5,21.0,30.0,2.0,40.0,1000000,-1.2335,0.02214
14.25,12.0,30.0,2.0,40.0,100000,1.0677,0.09758
-17.5,18.0,30.0,0.0,0.0,200000,-1.2255,0.068
7.0,12.0,30.0,0.0,0.0,100000,0.7631,0.02348
-9.0,24.0,29.4,4.0,40.0,1000000,-0.3103,0.01116
7.0,10.0,29.9,1.0,50.0,1000000,0.8789,0.01154
12.25,10.0,29.9,1.0,50.0,1000000,1.3633,0.02091
2.25,18.0,30.0,2.0,40.0,1000000,0.4873,0.00742
5.0,15.0,30.0,2.0,40.0,100000,0.8285,0.01933
-12.75,15.0,30.0,0.0,0.0,1000000,-1.2704,0.01997
-6.25,8.0,30.0,0.0,0.0,100000,-0.6698,0.02856
-4.75,12.0,30.0,2.0,40.0,1000000,-0.2737,0.00816
4.5,18.0,30.0,2.0,40.0,100000,0.8425,0.02137
-1.5,8.0,30.0,1.0,40.0,200000,-0.1088,0.00843
15.25,11.0,29.5,2.5,39.6,1000000,1.4191,0.04052
9.5,15.0,29.5,2.0,39.6,200000,1.1408,0.02093
11.0,21.0,30.0,0.0,0.0,100000,1.1445,0.03547
-1.0,9.0,30.9,0.0,0.0,100000,-0.0197,0.01352
-14.0,24.0,29.4,4.0,40.0,200000,-0.9581,0.04055
5.75,18.0,30.0,2.0,40.0,100000,0.9311,0.02256
-4.25,12.2,22.5,0.0,0.0,50000,-0.547,0.02698
4.0,12.0,30.0,2.0,40.0,100000,0.7087,0.01639
3.0,21.0,30.0,2.0,40.0,50000,0.2726,0.06115
-13.75,15.0,29.5,2.0,39.6,1000000,-1.2306,0.02102
-7.0,15.0,30.0,0.0,0.0,1000000,-0.7707,0.01046
-6.75,14.0,29.5,2.0,39.6,50000,-0.6454,0.04405
4.5,9.0,29.3,6.0,39.6,1000000,1.1436,0.0076
17.25,18.0,30.0,0.0,0.0,200000,1.2311,0.0647
-3.5,12.0,30.0,2.0,40.0,50000,-0.3545,0.02487
14.0,15.0,30.0,2.0,40.0,100000,1.3212,0.05625
-11.0,9.0,30.9,0.0,0.0,200000,-0.8444,0.05643
9.5,15.0,30.0,2.0,40.0,200000,1.1411,0.02092
-9.0,10.0,30.0,0.0,0.0,50000,-0.7157,0.08339
9.75,10.0,29.9,1.0,50.0,50000,0.935,0.07407
-5.5,24.0,29.7,2.0,40.0,50000,-0.9818,0.05536
-3.25,8.0,29.9,2.0,40.0,100000,-0.2308,0.01762
-1.25,10.0,29.9,1.0,50.0,100000,-0.0874,0.01339
14.5,11.0,29.5,2.5,39.6,1000000,1.4165,0.03354
15.25,9.0,29.3,6.0,39.6,50000,1.264,0.13532
13.0,10.0,30.0,0.0,0.0,1000000,1.3159,0.02409
-11.25,15.0,30.0,2.0,40.0,100000,-0.618,0.07674
4.5,18.0,30.0,4.0,40.0,200000,0.9829,0.01549
-18.5,24.0,30.0,0.0,0.0,1000000,-1.3283,0.0601
-5.0,10.0,30.0,0.0,0.0,100000,-0.5732,0.01696
16.25,12.0,29.9,1.0,40.0,1000000,1.505,0.04044
12.0,10.0,29.9,2.0,40.0,100000,1.1111,0.07654
3.0,18.0,30.0,2.0,40.0,1000000,0.567,0.00754
-7.75,12.0,29.9,1.0,40.0,1000000,-0.7716,0.01208
-8.5,21.0,30.0,0.0,0.0,200000,-1.0406,0.02193
3.0,8.0,29.9,2.0,40.0,100000,0.5895,0.01392
6.5,18.0,30.0,2.0,40.0,50000,0.5179,0.06752
3.25,15.0,30.9,4.0,40.2,50000,0.3269,0.05399
-2.0,18.0,30.0,4.0,40.0,50000,-0.1643,0.04567
-5.0,21.0,30.0,4.0,40.0,50000,-0.5684,0.05834
0.25,21.0,30.0,4.0,40.0,100000,0.3826,0.02474
6.5,15.0,29.5,2.0,39.6,50000,0.791,0.04414
-7.25,24.0,30.0,0.0,0.0,200000,-0.7497,0.02073
-1.75,12.0,30.0,2.0,40.0,100000,-0.1161,0.01697
16.0,9.0,29.3,6.0,39.6,50000,1.1306,0.18793
2.5,12.0,30.0,4.0,40.0,100000,0.7347,0.01814
-10.25,21.0,30.0,4.0,40.0,200000,-0.7276,0.02813
5.75,8.0,30.0,1.0,40.0,200000,0.7163,0.01755
0.75,15.0,30.9,4.0,40.2,200000,0.6477,0.012
12.25,21.0,30.0,4.0,40.0,100000,1.3918,0.0436
-6.0,24.0,29.4,4.0,40.0,50000,-0.8421,0.0781
-0.5,15.0,29.5,2.0,39.6,1000000,0.1891,0.00663
2.5,12.0,30.0,2.0,40.0,100000,0.5637,0.01556
-16.5,21.0,30.0,2.0,40.0,1000000,-1.2542,0.03173
-6.75,15.0,30.9,4.0,40.2,100000,-0.5962,0.03918
8.75,12.0,29.9,1.0,40.0,200000,0.9897,0.02311
-6.75,12.2,22.5,0.0,0.0,200000,-0.7633,0.01845
-1.25,15.0,30.0,2.0,40.0,100000,0.0147,0.01945
6.25,12.0,30.0,2.0,40.0,50000,0.8858,0.03097
-3.75,8.0,30.0,0.0,0.0,100000,-0.4471,0.01294
2.25,9.0,30.9,0.0,0.0,100000,0.3459,0.01306
13.0,12.0,30.0,2.0,40.0,200000,1.3172,0.04432
6.75,15.0,30.0,2.0,40.0,50000,0.8428,0.04242
-7.25,10.0,29.9,1.0,50.0,1000000,-0.7376,0.01172
3.0,15.0,29.5,2.0,39.6,50000,0.395,0.03968
13.25,9.0,29.3,6.0,39.6,100000,1.4964,0.06952
1.25,21.0,30.0,4.0,40.0,100000,0.4664,0.02656
12.75,24.0,30.0,0.0,0.0,100000,1.069,0.04548
17.5,9.0,29.3,6.0,39.6,1000000,1.5368,0.09504
17.5,18.0,30.0,4.0,40.0,1000000,1.587,0.07067
-0.5,24.0,30.0,0.0,0.0,1000000,-0.0519,0.00875
10.5,14.0,29.5,2.0,39.6,200000,1.1766,0.02577
14.0,21.0,30.0,0.0,0.0,200000,1.1411,0.037
8.25,15.0,30.0,0.0,0.0,100000,0.8949,0.02597
-5.5,24.0,30.0,0.0,0.0,100000,-0.7245,0.03028
-9.75,12.0,30.0,2.0,40.0,200000,-0.7869,0.04159
-11.5,24.0,29.7,2.0,40.0,100000,-1.1879,0.04725
12.25,10.0,29.9,2.0,40.0,1000000,1.4429,0.02158
13.0,15.0,30.9,4.0,40.2,100000,1.3921,0.03914
5.75,10.0,29.9,1.0,50.0,200000,0.7367,0.01456
1.5,10.0,30.0,0.0,0.0,50000,0.0464,0.01884
-9.75,18.0,30.0,0.0,0.0,1000000,-1.0657,0.01376
0.5,12.0,29.9,1.0,40.0,50000,-0.0558,0.02257
3.0,24.0,30.0,0.0,0.0,1000000,0.3106,0.00902
6.0,10.0,30.0,0.0,0.0,50000,0.6617,0.02956
-3.0,9.0,30.9,0.0,0.0,100000,-0.4511,0.01247
8.5,21.0,30.0,0.0,0.0,50000,0.3775,0.09015
-5.5,24.0,30.0,0.0,0.0,50000,-0.6044,0.07298
3.25,8.0,30.0,0.0,0.0,50000,0.3775,0.01955
-9.75,12.0,30.0,4.0,40.0,1000000,-0.585,0.01491
-1.5,12.0,30.0,4.0,40.0,1000000,0.318,0.00703
1.5,8.0,29.9,2.0,40.0,100000,0.385,0.01477
12.5,24.0,30.0,0.0,0.0,200000,1.0914,0.03084
-1.0,18.0,30.0,4.0,40.0,100000,0.2575,0.02361
4.25,9.0,30.9,0.0,0.0,1000000,0.5213,0.00855
7.5,21.0,30.0,4.0,40.0,50000,0.3606,0.11442
8.5,18.0,30.0,4.0,40.0,200000,1.3056,0.01971
6.5,12.2,22.5,0.0,0.0,1000000,0.7709,0.01008
-11.0,15.0,30.0,2.0,40.0,200000,-0.9667,0.03391
-9.0,21.0,30.0,4.0,40.0,1000000,-0.4941,0.0113
18.0,15.0,30.9,4.0,40.2,1000000,1.5317,0.06713
8.25,8.0,30.0,1.0,40.0,100000,0.9014,0.05188
10.75,15.0,30.0,2.0,40.0,1000000,1.3028,0.01671
-13.25,12.0,30.0,4.0,40.0,1000000,-1.0163,0.02288
-5.25,12.0,30.0,0.0,0.0,200000,-0.6396,0.0135
12.0,24.0,29.4,4.0,40.0,200000,1.2758,0.03238
1.75,10.0,30.0,0.0,0.0,100000,0.2754,0.01358
-9.0,8.0,30.0,1.0,40.0,1000000,-0.8589,0.01741
3.25,24.0,29.7,2.0,40.0,100000,0.5801,0.02967
-7.25,15.0,30.0,2.0,40.0,1000000,-0.5446,0.01018
-18.0,21.0,30.0,2.0,40.0,200000,-1.0082,0.07506
11.5,12.0,30.0,0.0,0.0,100000,0.8378,0.07522
1.25,12.0,30.1,6.0,39.6,100000,0.7388,0.02072
0.5,8.0,29.9,2.0,40.0,100000,0.1893,0.01445
-13.0,10.0,29.9,2.0,40.0,1000000,-1.1225,0.0258
6.5,21.0,30.0,2.0,40.0,100000,1.0279,0.02654
4.5,18.0,30.0,0.0,0.0,100000,0.7326,0.02165
14.5,10.0,30.0,0.0,0.0,1000000,1.3705,0.03117
18.75,18.0,30.0,4.0,40.0,1000000,1.5644,0.08856
8.25,11.0,29.5,2.5,39.6,1000000,1.1169,0.0131
16.5,18.0,30.0,4.0,40.0,100000,1.4242,0.07566
-8.25,12.2,22.5,0.0,0.0,1000000,-0.9472,0.0116
-7.5,14.0,29.5,2.0,39.6,50000,-0.6555,0.05323
4.25,21.0,30.0,2.0,40.0,1000000,0.6853,0.00875
-17.25,15.0,30.0,2.0,40.0,1000000,-1.2349,0.05117
0.0,15.0,30.9,4.0,40.2,100000,0.5067,0.02032
